Num_Acc,catr,voie,v1,v2,circ,nbv,vosp,prof,pr,pr1,plan,lartpc,larrout,surf,infra,situ,vma
201900006918,2,19,0,,2,2,0,1,61,500,1,,,1,0,1,80
201900006919,3,675,0,,2,2,0,1,46,740,1,,,2,0,3,80
201900006920,3,28,0,D,1,2,0,1,NaN,NaN,1,,,1,0,1,50
201900006921,3,139,0,D,2,2,0,4,22,100,1,,,1,0,1,80
201900006922,3,206,,,2,2,0,1,7,NaN,1,,,1,0,1,80
201900006923,9,,0,,2,2,0,1,NaN,NaN,1,,,1,0,1,50
201900006924,3,51,,,2,2,0,1,24,100,1,,,1,0,1,50
201900006925,3,14,2,,2,2,0,1,8,200,1,,,2,0,1,80
201900006926,3,87,,,2,2,0,2,46,663,1,,,1,9,1,80
201900006927,9,,,,2,2,0,1,NaN,NaN,1,,,1,0,4,50
201900006928,3,37,0,,2,2,0,1,29,250,1,,,1,0,1,80
201900006929,3,133,,,2,2,0,1,3,800,1,,,1,0,1,80
201900006930,3,833,,,2,2,0,1,NaN,NaN,1,,,1,0,1,50
201900006931,3,6,,,2,2,0,1,15,336,1,,,1,0,1,70
201900006932,3,6015,0,,2,2,0,2,73,600,1,,,1,0,1,80
201900006933,2,935,0,D,2,2,0,2,11,800,1,,,1,0,1,80
201900006934,3,4,0,,2,2,0,1,48,500,1,,,1,0,1,80
201900006935,3,18,,,2,2,0,1,0,0,2,,,1,5,1,50
201900006936,3,23,0,,2,2,0,3,53,900,2,,,1,0,3,80
201900006937,3,208,0,,2,2,0,1,0,0,3,,,1,0,1,80
201900006938,3,19,,,2,2,0,2,3,500,3,,,1,0,1,80
201900006939,3,148,,,2,2,0,1,36,300,3,,,1,0,3,50
201900006940,3,114,0,D,2,2,0,1,15,0,1,,,2,5,1,80
201900006941,3,20,,,2,2,0,1,NaN,NaN,2,,,2,5,4,50
201900006942,3,4,,,2,2,0,1,60,400,3,,,1,0,1,80
201900006943,1,507,0,,3,4,0,2,7,429,1,,,1,1,1,70
201900006944,3,699,,,2,2,0,1,8,483,1,,,1,0,3,80
201900006945,3,100,,,2,2,0,2,5,217,3,,,1,0,8,80
201900006946,1,55,0,,NaN,2,0,1,0,200,1,,,1,1,1,50
201900006947,3,6,2,,2,2,0,1,4,60,2,,,2,0,1,80
201900006948,1,6,0,,4,4,0,2,451,0,1,,,1,0,1,90
201900006949,4,19,,,2,2,0,1,NaN,NaN,3,,,1,0,3,50
201900006950,3,383,0,,1,3,0,2,11,199,2,,,1,0,1,70
201900006951,7,652,0,,3,5,0,1,10,300,1,,,1,0,1,90
201900006952,3,941,0,,2,2,0,2,71,973,1,,,1,0,1,70
201900006953,1,1,0,,3,6,0,1,201,199,1,,,1,0,3,110
201900006954,1,16,0,,3,4,0,1,93,199,1,,,1,0,1,110
201900006955,1,106,0,,3,2,0,1,6,968,4,,,1,9,1,50
201900006956,4,RIFOSTA (CHEMIN),0,,1,1,0,2,14,0,1,,,1,9,1,50
201900006957,4,MANGO (ROUTE),0,,2,2,0,1,0,0,1,,,1,0,1,50
201900006958,7,CARNOT                              (R ),0,,2,2,0,1,1,0,1,,,2,0,1,50
201900006959,7,FRANCIS DE PRESSENSE                (AV),0,,3,4,1,1,1,0,1,,,1,9,1,50
201900006960,3,392,0,,2,2,0,1,2,50,1,,,1,0,1,50
201900006961,4,PERI (AVENUE GABRIEL),0,,2,2,0,1,0,0,1,,,1,0,3,50
201900006962,4,POIZAT      (Rue),0,,1,1,0,1,0,0,1,,,1,0,1,50
201900006963,3,810,0,,2,2,0,1,0,0,1,,,1,0,3,50
201900006964,3,200,0,,2,3,0,1,20,980,1,,,1,0,1,70
201900006965,4,PALISSY (RUE BERNARD),0,,1,2,0,1,0,0,1,,,1,0,1,50
201900006966,4,RUE ALBERT THOMAS,0,,1,1,0,1,NaN,NaN,1,,,1,0,1,50
201900006967,4,,0,,2,0,0,1,1,0,1,,,1,5,1,50
201900006968,4,AVE CARNOT,0,,3,3,0,2,0,0,3,,,2,0,1,70
201900006969,4,,0,,2,2,0,1,NaN,NaN,1,,,1,0,1,50
201900006970,3,289,0,,1,1,0,1,0,0,1,,,2,0,1,50
201900006971,4,RABATAU (BOULEVARD),0,,2,4,0,1,0,0,1,,,1,0,1,50
201900006972,4,PAPETY (RUE),0,,1,1,0,1,0,0,1,,,1,5,1,30
201900006973,4,PRADO (AVENUE DU),0,,NaN,1,0,1,0,0,1,,,1,0,1,50
201900006974,4,JEAN MOULIN (BOULEVARD),0,,2,2,0,1,27,0,1,,,1,8,1,50
201900006975,3,10,0,,1,2,0,1,0,0,1,,,1,0,1,70
201900006976,4,FRANCE (BOULEVARD ANATOLE),0,,3,2,0,1,0,0,1,,,2,0,1,30
201900006977,3,10,0,,2,2,0,2,0,0,1,,,1,0,1,80
201900006978,6,RAMADIER PAUL (AVENUE),0,,NaN,NaN,0,1,0,0,1,,,1,0,8,30
201900006979,3,2,0,,2,2,0,2,49,900,2,,,1,0,1,80
201900006980,7,(6007)    BELLAVISTA (AVENUE),0,,2,2,0,2,1,0,1,,,1,0,1,50
201900006981,3,2566,0,,NaN,2,0,1,0,0,1,,,1,5,1,50
201900006982,4,AVENUE GAMBETTA,0,,2,2,0,4,0,0,1,,,1,0,1,50
201900006983,4,RUE REBEVAL,0,,1,3,0,2,0,0,1,,,1,0,1,50
201900006984,4,BOULEVARD BRUNE,0,,2,3,0,1,0,0,1,,,1,5,1,50
201900006985,4,BOULEVARD DE L HOPITAL,0,,2,5,0,2,0,0,1,,,1,0,1,50
201900006986,4,AVENUE OCTAVE GREARD,0,,2,2,0,1,1,0,1,,,1,9,1,30
201900006987,4,ALLEE ANDRE BRETON,0,,2,2,0,1,0,0,1,,,1,6,6,15
201900006988,3,117,0,,2,1,0,1,0,0,1,,,1,0,1,50
201900006989,3,75,0,,1,3,0,1,1,0,4,,,1,5,3,50
201900006990,3,933,0,,1,2,0,1,1,0,1,,,1,0,1,50
201900006991,3,5,0,,2,2,0,2,47,0,1,,,1,0,1,80
201900006992,3,928,,,2,2,0,1,43,100,1,,,1,0,1,80
201900006993,1,40,,,3,4,0,2,92,900,1,,,1,0,3,130
201900006994,3,431,,,2,2,0,1,NaN,NaN,2,,,2,0,1,80
201900006995,3,214,,,2,2,0,3,30,870,3,,,1,0,3,80
201900006996,3,999,0,,2,2,0,1,6,730,1,,,1,0,1,50
201900006997,2,12,0,,3,2,0,3,99,150,2,,,1,0,3,110
201900006998,3,735,0,D,2,2,0,2,6,900,1,,,2,2,1,80
201900006999,3,1005,,,2,2,0,1,30,360,1,,,1,8,4,50
201900007000,4,,0,,2,NaN,NaN,1,NaN,NaN,1,,,1,0,1,NaN
201900007001,3,10,,,2,2,0,1,6,800,2,,,1,0,8,80
201900007002,1,10,,A,1,5,0,1,197,500,1,,,1,0,2,130
201900007003,3,1508,0,,2,2,0,1,44,800,1,,,1,0,1,50
201900007004,3,80,0,,2,2,0,1,0,722,1,,,1,0,1,30
201900007005,3,930,0,C,2,2,0,1,2,0,1,,,1,0,1,80
201900007006,4,c2,,,2,2,0,1,NaN,NaN,1,,,1,0,3,80
201900007007,3,987,,,2,2,0,1,46,260,1,,,1,0,1,50
201900007008,4,,,,NaN,2,0,1,NaN,NaN,1,,,1,0,3,50
201900007009,3,285,,,2,2,0,1,0,10,2,,,1,0,1,50
201900007010,4,,,,2,2,0,3,NaN,NaN,2,,,1,0,1,50
201900007011,3,937,0,,2,2,0,2,30,530,3,,,1,0,8,50
201900007012,3,321,,,2,2,0,2,3,750,2,,,1,0,1,80
201900007013,3,904,0,D,2,2,0,1,33,300,3,,,1,0,3,70
201900007014,3,512,,,2,2,0,2,15,400,1,,,1,0,1,80
201900007015,3,149,,,2,1,0,2,12,50,3,,,1,0,1,80
201900007016,3,11,,,2,2,0,2,NaN,NaN,1,,,1,0,1,80
201900007017,2,102,,,2,2,0,1,26,525,1,,,1,0,1,80
201900007018,4,,,,2,2,0,2,NaN,NaN,3,,,1,0,1,80
201900007019,3,27,,,2,2,0,1,29,800,4,,,1,0,3,80
201900007020,4,,0,,2,2,0,1,NaN,NaN,1,,,1,9,1,50
201900007021,3,401,0,,2,2,0,1,NaN,NaN,1,,,1,0,1,80
201900007022,3,115,0,,2,2,0,1,40,0,1,,,1,0,3,80
201900007023,4,1,0,A,2,2,0,1,1,1,1,,,2,0,1,50
201900007024,3,24,0,D,2,2,0,1,18,394,1,,,1,0,1,70
201900007025,3,1,,,2,2,0,2,0,900,3,,,2,0,3,80
201900007026,2,106,,,2,2,0,1,6,500,1,,,1,0,1,50
201900007027,7,221,0,,1,1,0,2,NaN,NaN,3,,,1,0,3,50
201900007028,1,89,,,1,4,0,1,1,200,2,,,2,0,8,70
201900007029,1,89,,,3,4,0,2,532,600,2,,,2,0,3,110
201900007030,1,66,,,3,2,0,1,16,400,1,,,1,0,3,130
201900007031,3,526,,,2,2,0,2,83,200,2,,,1,0,1,80
201900007032,3,2,,,2,2,0,2,NaN,NaN,3,,,1,0,1,50
201900007033,1,1,0,,3,3,0,1,67,800,1,,,1,0,1,130
201900007034,3,11,,,2,2,0,1,0,900,1,,,1,5,1,50
201900007035,2,40,0,T,2,2,0,2,0,0,1,,,1,0,1,80
201900007036,3,38,0,,2,2,0,2,0,137,3,,,1,0,1,50
201900007037,3,902,,,2,2,0,2,24,400,1,,,1,0,1,80
201900007038,2,243,,,2,2,0,1,NaN,NaN,1,,,2,0,3,80
201900007039,3,157,0,,2,2,0,1,6,500,2,,,1,5,8,50
201900007040,3,30,,D,NaN,2,0,3,10,NaN,2,,,1,0,1,80
201900007041,3,62,,,2,2,0,2,7,350,3,,,2,0,8,80
201900007042,4,,0,,2,2,0,1,0,0,1,,,1,0,1,50
201900007043,3,732,,,2,2,0,2,15,200,1,,,1,0,1,80
201900007044,3,38,0,,3,2,0,1,66,38,1,,,1,0,1,90
201900007045,4,,0,,2,2,0,1,NaN,NaN,1,,,1,0,1,50
201900007046,9,,,,NaN,2,0,1,NaN,NaN,1,,,1,0,5,50
201900007047,3,44,0,,2,2,0,1,6,0,1,,,1,0,1,70
201900007048,3,1016,0,,3,4,0,2,2,0,1,,,1,8,1,110
201900007049,4,1,0,A,2,2,0,2,NaN,NaN,3,,,1,0,1,50
201900007050,1,55,0,,3,2,0,1,23,0,1,,,1,0,1,110
201900007051,1,50,0,,3,3,0,1,10,0,1,,,1,0,1,90
201900007052,1,7,0,,1,3,0,1,268,200,1,,,1,0,1,110
201900007053,1,50,0,,3,3,0,1,6,99,1,,,1,0,1,90
201900007054,1,7,0,,3,3,0,1,8,300,1,,,1,0,1,90
201900007055,1,62,0,,3,4,0,1,2,0,1,,,2,0,1,130
201900007056,1,6,0,,3,7,0,1,13,699,3,,,1,0,1,110
201900007057,1,3,0,,3,8,0,1,2,599,1,,,1,8,1,70
201900007058,2,104,0,,3,6,0,2,19,399,1,,,2,0,3,110
201900007059,4,MAURICE MOSER (RUE),0,,2,2,0,1,0,0,1,,,1,0,3,50
201900007060,4,19 MARS 1962 (AV),0,,2,2,0,1,0,0,1,,,1,0,2,50
201900007061,4,PADERBORN (AV) N° IMP 5 ET plus,0,,3,5,2,2,0,0,1,,,1,4,2,30
201900007062,4,MARECHAL LECLERC (RUE),0,,NaN,2,0,2,0,0,1,,,1,0,1,50
201900007063,6,FERRY JULES  R,0,,NaN,0,0,1,0,0,1,,,2,9,1,30
201900007064,7,670,0,,2,9,1,1,0,0,1,,,1,4,1,50
201900007065,4,ROBINET (RUE),0,,2,2,0,1,0,0,1,,,1,0,1,50
201900007066,4,RUE DE L'EUROPE,0,,2,2,0,1,NaN,NaN,1,,,1,0,1,50
201900007067,4,RUE TOURATIER,0,,2,2,0,1,0,0,1,,,1,0,1,50
201900007068,3,579,0,,2,4,0,2,1,0,1,,,1,0,1,50
201900007069,4,LIBERATION (BOULEVARD),0,,2,2,0,1,0,0,1,,,1,0,1,50
201900007070,4,CHUTES LAVI (AVENUE),0,,NaN,1,0,1,0,0,1,,,1,0,1,50
201900007071,4,ROME (PLACE DE),0,,1,2,3,1,0,0,1,,,1,0,1,50
201900007072,3,120,0,,NaN,0,0,1,0,0,1,,,1,0,1,50
201900007073,3,237,0,,2,2,0,1,0,0,1,,,1,0,1,50
201900007074,4,NORD (BOULEVARD DU),0,,2,2,0,1,0,0,3,,,1,0,1,50
201900007075,4,DE GAULLE (BOULEVARD DU GENERAL),0,,1,1,0,1,0,0,3,,,1,0,1,50
201900007076,3,131,0,,1,2,0,1,0,0,1,,,1,0,1,50
201900007077,3,15E,0,,2,0,0,1,0,0,1,,,1,0,1,50
201900007078,1,50,0,,3,6,0,1,37,520,1,,,1,0,1,130
201900007079,2,104,0,,3,4,0,2,17,500,2,,,2,0,1,110
201900007080,4,693,0,,2,2,0,1,0,0,1,,,1,0,3,50
201900007081,4,cavani-Rond point du Stade,0,,2,0,0,2,0,0,1,,,1,9,1,50
201900007082,4,cavani-Selemani ( rue ),0,,2,0,0,2,0,0,3,,,1,0,1,50
201900007083,4,m'tsapere-Mosquée Maevantana (ruelle ),0,,2,0,0,2,0,0,2,,,1,9,1,50
201900007084,4,kaweni-SPPM ( rue de la ),0,,2,0,0,1,0,0,1,,,1,9,2,50
201900007085,2,38,0,,2,3,0,2,0,0,1,,,1,0,1,50
201900007086,2,1,0,,3,0,0,1,81,0,1,,,1,9,1,110
201900007087,3,28,0,,2,2,0,2,5,0,1,,,1,0,1,50
201900007088,3,41,0,,2,2,0,2,0,0,4,,,1,0,1,70
201900007089,2,1,0,,1,4,0,1,0,0,3,,,1,0,1,90
201900007090,4,LECONTE DE LISLE (AVENUE),0,,NaN,1,0,2,0,0,1,,,1,5,1,50
201900007091,4,HOARAU (VALLON),0,,NaN,2,0,2,1,0,1,,,1,0,1,50
201900007092,4,ARAGON LOUIS(AVENUE),0,,3,2,0,1,0,0,1,,,1,0,1,50
201900007093,4,MANDELA  (BOULEVARD),0,,1,1,0,1,NaN,NaN,1,,,1,0,1,50
201900007094,3,18,0,,2,2,0,1,1,500,1,,,1,9,1,70
201900007095,2,1,0,,1,2,0,1,2,0,1,,,1,0,1,90
201900007096,3,18,0,,2,2,0,1,1,480,1,,,1,0,1,50
201900007097,4,MANDELA  (BOULEVARD),0,,2,2,0,1,NaN,NaN,1,,,1,0,1,50
201900007098,3,24,0,,2,2,0,1,1,470,1,,,1,0,1,70
201900007099,4,DEBOURG                             (AV),0,,2,2,0,1,0,0,1,,,1,0,1,50
201900007100,4,BERTHELOT                           (AV),0,,1,2,0,1,0,0,1,,,1,0,1,50
201900007101,7,YVES FARGES                         (BD),0,,2,3,1,1,0,0,1,,,2,0,1,50
201900007102,4,GERLAND (DE)                        (R ),0,,2,0,0,1,1,0,1,,,1,0,1,50
201900007103,4,FRANCIS DE PRESSENSE                (AV),0,,2,5,2,2,0,0,1,,,2,2,1,50
201900007104,1,1,0,,1,8,3,1,0,0,1,,,1,0,1,90
201900007105,2,5,0,,3,2,0,1,0,500,1,,,1,0,1,70
201900007106,4,CHEMIN NEUF (DU)                    (MO),0,,2,1,0,2,0,0,1,,,9,8,1,30
201900007107,7,FRANKLIN ROOSEVELT        AV,0,,2,5,0,2,0,1,1,,,1,0,1,50
201900007108,4,JULES COURMONT                      (QU),0,,1,2,3,2,0,0,1,,,2,9,1,50
201900007109,4,DOCTEUR GAILLETON (DU)              (QU),0,,2,8,3,1,0,0,1,,,3,0,1,50
201900007110,4,DOCTEUR GAILLETON (DU)              (QU),0,,NaN,3,0,1,0,1,1,,,2,0,1,50
201900007111,4,VERDUN PERRACHE                     (VO),0,,NaN,2,1,1,0,1,1,,,1,0,1,50
201900007112,4,VICTOR HUGO                         (AV),0,,2,2,0,1,0,0,1,,,1,0,1,50
201900007113,4,FLEURY                              (R ),0,,1,2,0,1,0,1,1,,,1,0,1,50
201900007114,9,RAMBAUD                             (QU),0,,NaN,2,1,1,0,1,1,,,2,9,1,30
201900007115,4,MAURICE BEJART                    (R),0,,2,2,0,1,0,0,1,,,1,0,1,50
201900007116,2,4,0,,2,2,0,3,10,0,1,,,1,0,1,50
201900007117,4,BAS DU FORT,0,,2,2,0,2,0,0,3,,,1,0,1,50
201900007118,4,,0,,2,3,0,1,NaN,NaN,1,,,2,0,1,50
201900007119,3,36,,,2,2,0,1,14,600,1,,,2,0,1,80
201900007120,1,28,,,3,4,0,1,162,900,1,,,2,0,3,110
201900007121,3,10,0,E,2,2,0,1,12,250,1,,,1,0,1,80
201900007122,3,2120,,,2,2,0,1,0,1020,3,,,2,9,1,20
201900007123,2,20,,,2,2,0,2,NaN,NaN,4,,,2,0,1,80
201900007124,3,32,,,2,2,0,1,25,800,1,,,1,5,1,50
201900007125,3,118,,,2,2,1,1,NaN,NaN,1,,,1,0,1,50
201900007126,3,62,0,C,1,1,0,1,NaN,NaN,1,,,1,0,1,50
201900007127,3,606,,,4,3,0,1,42,500,1,,,2,0,1,90
201900007128,3,993,,,2,2,0,2,49,628,2,,,1,0,1,80
201900007129,3,8,0,,2,2,0,1,22,500,1,,,2,0,3,80
201900007130,4,,0,,2,2,1,1,NaN,NaN,1,,,2,0,1,50
201900007131,3,164,0,,NaN,2,0,1,61,358,1,,,2,0,3,80
201900007132,3,785,,,2,2,0,1,94,500,1,,,1,0,1,80
201900007133,3,132,,,2,2,0,1,0,900,1,,,2,2,1,50
201900007134,3,969,0,D,2,2,0,1,16,0,1,,,1,0,1,NaN
201900007135,3,62,,,2,2,0,1,18,0,1,,,2,0,1,80
201900007136,4,L'airain,0,,2,2,0,1,NaN,NaN,1,,,1,0,1,80
201900007137,3,12,,,2,2,0,1,13,600,2,,,2,0,3,80
201900007138,3,57,0,D,2,2,0,2,18,834,2,,,2,0,3,80
201900007139,3,834,,,2,3,0,4,NaN,NaN,3,,,2,9,8,90
201900007140,3,107,,,NaN,2,0,1,2,800,3,,,1,0,1,80
201900007141,2,113,0,N,4,3,0,1,NaN,NaN,1,,,1,5,1,80
201900007142,3,1250,0,,2,2,0,1,28,850,1,,,1,8,1,50
201900007143,2,4,,,2,2,0,1,30,900,1,,,1,0,1,80
201900007144,2,1,,,2,2,0,1,19,100,1,,,1,0,1,60
201900007145,2,2002,,,2,2,0,1,NaN,NaN,1,,,1,0,1,50
201900007146,4,,,,2,2,0,1,NaN,NaN,1,,,1,0,1,50
201900007147,3,317,0,,2,2,0,1,2,298,1,,,2,0,1,NaN
201900007148,4,,,,2,2,0,2,NaN,NaN,2,,,6,0,8,80
201900007149,3,96,0,,2,2,0,1,47,850,1,,,2,0,3,70
201900007150,3,82,,,2,2,0,2,4,155,2,,,1,0,1,80
201900007151,3,988,0,,2,2,0,1,NaN,NaN,1,,,2,0,1,50
201900007152,4,rue Louis Blanc,0,,1,1,0,1,NaN,NaN,1,,,1,0,1,50
201900007153,3,911,0,,2,2,0,2,27,900,3,,,1,0,1,80
201900007154,4,av mar leclers de hautecloque,,,2,2,0,1,NaN,NaN,1,,,1,5,1,50
201900007155,3,486,,,2,2,0,1,NaN,NaN,1,,,1,0,1,50
201900007156,4,,,,2,2,0,1,NaN,NaN,1,,,1,0,1,50
201900007157,4,9,0,C,2,2,0,1,0,0,2,,,1,0,3,80
201900007158,3,939,,,2,2,0,2,37,165,1,0,7,1,0,1,80
201900007159,4,Avenue de Nauplie,,,2,2,0,1,NaN,NaN,1,,,2,0,1,50
201900007160,3,115,,,2,2,0,1,7,688,1,,,2,0,1,80
201900007161,3,22,,,2,2,0,1,8,400,1,,,2,0,1,80
201900007162,2,2,,,3,4,0,1,8,0,1,,,2,0,1,110
201900007163,1,7,0,,1,3,0,1,269,0,1,,,1,0,1,110
201900007164,1,7,0,,3,3,0,1,260,0,1,,,1,0,1,110
201900007165,1,50,0,,3,3,0,2,0,250,2,,,2,0,1,40
201900007166,1,22,0,,3,2,0,1,2,599,1,,,1,0,1,90
201900007167,1,6,0,A,1,12,0,1,6,0,1,,,2,0,1,110
201900007168,2,118,0,,1,1,0,2,14,699,1,,,2,3,1,50
201900007169,1,106,0,,3,4,0,1,7,436,1,,,1,0,1,110
201900007170,1,1,0,,3,8,0,1,0,800,1,,,2,1,1,90
201900007171,1,16,0,,1,2,0,3,0,335,2,,,2,2,1,50
201900007172,1,4,0,,3,9,0,1,14,500,1,,,1,0,1,110
201900007173,1,104,0,,3,6,0,1,8,0,1,,,1,0,1,90
201900007174,2,104,0,,NaN,3,0,1,20,0,1,,,2,0,1,90
201900007175,1,4,0,,1,4,0,1,6,199,3,,,1,0,1,90
201900007176,1,4,0,,1,4,0,1,0,519,1,,,1,3,1,70
201900007177,3,47,0,,2,2,0,1,0,0,1,,,1,9,1,50
201900007178,4,PINEL                               (BD),0,,1,0,0,1,1,0,1,,,1,0,1,50
201900007179,3,14,0,,NaN,2,0,2,0,100,3,,,2,2,1,50
201900007180,4,BON PASTEUR (DU)                  AV,0,,1,2,0,2,0,0,1,,,2,0,1,50
201900007181,4,,0,,2,2,0,2,NaN,NaN,2,,,9,0,1,50
201900007182,2,118,0,,2,4,0,2,0,0,1,,,2,3,8,70
201900007183,4,DUNANT (AVENUE HENRI),0,,2,2,0,1,0,0,1,,,1,0,1,50
201900007184,4,NATIONALE 20 (ROUTE),0,,3,4,0,1,0,0,1,,,1,0,1,50
201900007185,4,BERLIOZ (BD HECTOR),0,,2,2,0,1,0,0,1,,,1,0,1,50
201900007186,3,404,0,,2,2,0,1,10,750,1,,,1,5,1,50
201900007187,4,JEAN SERVA (RUE),0,,2,2,0,1,0,0,1,,,1,0,1,50
201900007188,4,,0,,2,2,0,1,1,0,1,,,1,0,1,50
201900007189,3,932,0,,3,4,0,2,0,0,2,,,2,9,1,70
201900007190,4,REPUBLIQUE (RUE DE LA),0,,2,2,0,1,NaN,NaN,1,,,2,0,1,50
201900007191,4,LINSELLES (ROUTE DE),0,,2,2,0,1,0,0,1,,,1,0,1,50
201900007192,4, BOULEVARD DE LA PAIX,0,,2,4,0,1,NaN,NaN,1,,,1,0,1,50
201900007193,4,PLACE MONSEIGNEUR TISSIER,0,,1,2,0,1,NaN,NaN,1,,,1,0,1,50
201900007194,4,,0,,2,2,0,1,1,0,1,,,1,0,1,50
201900007195,4,HUGO (RUE VICTOR),0,,1,1,0,1,0,0,1,,,1,0,1,50
201900007196,4,CUCILLE (AVENUE DE),0,,2,2,0,1,0,0,1,,,1,0,1,50
201900007197,4,BRANDENBURG (BD ALBERT),0,,NaN,4,2,1,0,0,3,,,1,0,1,50
201900007198,3,8,0,N,1,1,0,2,0,0,3,,,2,9,1,50
201900007199,4,Bd Charles De Gaulle,0,,2,1,0,1,0,0,1,,,2,0,1,50
201900007200,4,BD PERIPHERIQUE EXTERIEUR,0,,1,4,0,1,26,100,1,,,1,0,1,70
201900007201,4,SENTE DES DOREES,0,,2,2,NaN,1,NaN,0,1,,,1,0,1,30
201900007202,4,RUE DU POTEAU,0,,2,3,0,1,0,0,1,,,1,0,4,50
201900007203,4,RUE ANDRE BRECHET,0,,1,1,0,1,28,0,1,,,1,0,1,30
201900007204,4,AVENUE DE NEW YORK,0,,2,4,3,1,0,0,1,,,1,0,1,50
201900007205,4,ROUTE DE LA SEINE A LA BUTTE MORTEMART,0,,2,2,0,1,0,0,3,,,1,0,1,50
201900007206,4,BOULEVARD PONIATOWSKI,0,,3,2,0,1,0,0,1,,,1,0,1,50
201900007207,4,BOULEVARD VOLTAIRE,0,,2,4,NaN,1,71,0,1,,,1,0,1,30
201900007208,4,RUE DE BELGRADE,0,,1,1,0,1,0,0,1,,,1,0,1,30
201900007209,4,QUAI BRANLY,0,,2,6,0,1,NaN,0,1,,,2,0,1,50
201900007210,4,BOULEVARD SAINT GERMAIN,2,,1,5,0,1,213,0,1,,,1,0,1,50
201900007211,4,BOULEVARD RASPAIL,0,,2,4,0,1,0,0,1,,,2,0,1,50
201900007212,4,PLACE DE LA REPUBLIQUE,0,,2,6,0,1,5,0,1,,,1,0,1,30
201900007213,4,RUE DE CLERY,0,,2,2,1,3,0,0,1,,,1,0,5,30
201900007214,4,COMMANDANT RAYNAL (RUE),0,,2,2,0,1,1,0,1,,,1,0,1,50
201900007215,3,44,0,,2,3,0,1,0,0,1,,,1,0,1,50
201900007216,3,908,0,,2,2,0,1,0,0,1,,,2,0,1,50
201900007217,4,HOCHE (RUE),0,,2,2,0,1,0,0,1,,,1,0,1,50
201900007218,3,1,,,2,2,0,1,33,400,1,,,2,0,3,80
201900007219,1,6,0,,1,3,0,1,360,700,1,,,2,0,1,130
201900007220,4,,,,2,2,0,1,0,0,1,,,1,0,1,80
201900007221,1,75,,,3,4,3,4,207,660,1,,,1,0,1,130
201900007222,3,934,,,2,2,0,2,58,436,1,,,2,0,1,70
201900007223,3,782,,,2,2,0,1,49,0,1,,,2,0,1,80
201900007224,3,759,,,2,2,0,1,20,710,1,,,2,9,3,70
201900007225,3,29,0,D,2,2,0,1,23,0,1,,,1,0,1,80
201900007226,3,925,0,,2,2,0,3,31,0,1,,,1,0,1,80
201900007227,3,5,0,,2,2,0,1,37,321,1,,,2,0,1,50
201900007228,3,607,,,2,2,0,2,13,200,3,,,1,0,1,80
201900007229,3,579,,,2,2,0,2,0,999,1,,,2,0,1,80
201900007230,3,153,0,,2,2,0,1,5,100,2,,,1,0,3,80
201900007231,4,,,,2,2,0,3,NaN,NaN,1,,,1,5,1,50
201900007232,3,622,,,2,2,0,1,38,409,3,,,2,5,1,80
201900007233,3,280,,,2,2,0,2,40,125,1,,,1,0,1,50
201900007234,3,14,,,2,2,0,1,9,400,1,,,1,0,1,80
201900007235,3,933,0,,2,2,0,1,60,400,1,,,1,0,1,80
201900007236,3,18,0,,2,2,0,1,13,940,1,,,2,0,1,80
201900007237,3,144,0,,2,2,0,1,3,600,1,,,2,0,1,80
201900007238,3,943,,,2,2,0,1,NaN,NaN,1,,,1,0,1,80
201900007239,3,4,0, -,2,2,0,1,19,840,1,0,6.2,2,0,1,80
201900007240,3,206,,,2,2,0,1,1,NaN,1,,,1,0,1,80
201900007241,3,704,,,2,2,0,2,10,NaN,2,,,2,0,1,80
201900007242,3,43,0,,NaN,2,0,1,2,800,1,,,1,0,5,80
201900007243,1,85,0,A,3,4,0,2,0,700,3,,,2,3,3,70
201900007244,1,49,,,3,4,0,1,36,900,2,,,1,0,1,130
201900007245,3,102,0,D,1,1,0,1,NaN,NaN,2,,,2,0,1,50
201900007246,3,1205,,,1,2,0,1,NaN,NaN,1,,,1,0,1,80
201900007247,2,2,,,3,4,0,1,34,200,1,,,1,0,1,110
201900007248,2,1,0,N,3,4,0,1,47,0,2,,,1,0,3,110
201900007249,9,,,,2,2,0,1,NaN,NaN,1,,,1,0,1,50
201900007250,3,152,0,,2,2,0,1,47,685,1,,,2,9,1,50
201900007251,3,28,,,2,2,0,1,1,450,1,,,1,0,1,70
201900007252,3,28,0, -,2,3,0,1,5,100,3,,,2,0,1,80
201900007253,4,,,,3,2,3,1,NaN,NaN,1,,,2,9,1,50
201900007254,3,52,,D,2,2,0,1,6,730,1,,,2,0,1,80
201900007255,3,34,0,,2,2,0,1,6,150,1,,,1,0,1,80
201900007256,1,5,,,3,4,0,1,49,500,1,,,1,0,1,130
201900007257,3,36,,,2,2,0,2,25,150,1,,,1,0,1,50
201900007258,3,6,0,,2,2,0,2,0,0,1,,,1,9,1,50
201900007259,3,9,,,2,2,0,2,9,430,2,,,1,0,3,80
201900007260,3,204,,,2,2,0,2,10,980,2,,,1,0,3,80
201900007261,3,9,,A,2,2,2,1,0,250,1,,,1,8,1,NaN
201900007262,3,8,0,D,3,2,1,1,90,0,1,,,1,0,1,50
201900007263,3,3,0,D,2,2,0,1,1,600,1,,,1,0,1,70
201900007264,4,,0,,2,2,0,1,NaN,NaN,1,,,1,0,1,50
